CustomerID;Title;FirstName;MiddleName;LastName;Suffix;AddressLine1;AddressLine2;City;StateProvinceName;CountryRegionName;PostalCode;PhoneNumber;BirthDate;Education;Occupation;Gender;MaritalStatus;HomeOwnerFlag;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;LastUpdated;BikeBuyer;AvgMonthSpend;BikeBuyerText
17902;NULL;Ruth;D;Lopez;NULL;Welt Platz 2;NULL;Stuttgart;Saarland;Germany;70511;1 (11) 500 555-0118;4/03/1962;Partial College;Clerical;F;M;1;1;1;2;81214;6/03/2017;0;54.11;NO
27898;NULL;Trinity;NULL;Bell;NULL;4, rue Philibert-Delorme;NULL;Saint Germain en Laye;Yveline;France;78100;1 (11) 500 555-0169;8/06/1980;Bachelors;Clerical;F;M;1;2;0;2;80624;6/03/2017;0;49.58;NO
19921;NULL;Cara;L;Cai;NULL;Postfach 66 07 00;NULL;München;Hamburg;Germany;80074;1 (11) 500 555-0110;5/02/1966;Bachelors;Management;F;S;1;2;0;1;106908;6/03/2017;0;53.03;NO
21186;NULL;Randall;Z;Vazquez;NULL;2168 Terra Calitina;NULL;Brisbane;Queensland;Australia;4000;1 (11) 500 555-0144;4/02/1985;Bachelors;Skilled Manual;M;S;0;1;0;0;51796;6/03/2017;0;56.24;NO
19129;NULL;Carson;A;Simmons;NULL;1673 Kiska Court;NULL;Los Angeles;California;United States;90012;198-555-0191;24/10/1990;Graduate Degree;Clerical;M;M;1;2;1;2;80764;6/03/2017;1;52.27;YES
25626;NULL;Janet;R;Diaz;NULL;149 Valley Blvd.;NULL;Gateshead;England;United Kingdom;GA10;1 (11) 500 555-0117;21/05/1984;Partial High School;Manual;F;M;0;0;0;1;35297;6/03/2017;0;47.28;NO
15009;NULL;Chloe;NULL;Patterson;NULL;3175 Olivera Rd.;NULL;Redmond;Washington;United States;98052;312-555-0187;10/06/1997;Partial College;Clerical;F;S;0;1;0;0;78604;6/03/2017;0;51.54;NO
22070;NULL;Eduardo;J;Brown;NULL;2823 Pheasant Court;NULL;Colma;California;United States;94014;317-555-0129;2/07/1983;Bachelors;Management;M;M;1;3;0;0;102869;6/03/2017;0;57.71;NO
13303;NULL;Jonathan;NULL;Martinez;NULL;5896 Mt. Dell;NULL;Oak Bay;British Columbia;Canada;V8P;507-555-0129;4/10/1975;High School;Skilled Manual;M;M;1;1;1;2;62293;6/03/2017;1;54.24;YES
27822;NULL;Jerry;L;Lal;NULL;3663 Palm Avenue;NULL;York;England;United Kingdom;Y024 1GF;1 (11) 500 555-0156;18/03/1982;Partial College;Manual;M;S;0;1;0;0;34607;6/03/2017;1;48.11;YES
14908;NULL;Morgan;A;Mitchell;NULL;2627 Holiday Hills Drive;NULL;Bremerton;Washington;United States;98312;971-555-0198;9/07/1976;Partial College;Skilled Manual;F;M;1;2;1;2;53042;6/03/2017;1;50.06;YES
27981;NULL;Aimee;R;Hu;NULL;9748 Sutherland Dr;NULL;Melton;Victoria;Australia;3337;1 (11) 500 555-0141;3/02/1991;Bachelors;Management;F;S;0;1;0;0;106195;6/03/2017;0;55.41;NO
15995;NULL;Kaitlyn;L;Johnson;NULL;6432 Maywood Ln.;NULL;Downey;California;United States;90241;747-555-0147;26/05/1972;Partial College;Management;F;M;1;2;0;2;106360;6/03/2017;1;51.7;YES
23808;NULL;Spencer;NULL;Perry;NULL;6836 Somerset Pl.;NULL;Lincoln Acres;California;United States;91950;671-555-0133;8/05/1978;Partial College;Management;M;M;1;2;1;1;110288;6/03/2017;1;54.03;YES
18679;NULL;Seth;C;Wood;NULL;2306 Hillridge Way;NULL;Renton;Washington;United States;98055;313-555-0183;26/07/1992;Graduate Degree;Management;M;S;0;1;0;0;112590;6/03/2017;1;52.71;YES
23721;NULL;John;M;Clark;NULL;5301 Northwood Drive;NULL;Downey;California;United States;90241;668-555-0134;23/07/1969;Partial College;Manual;M;M;1;0;1;2;30844;6/03/2017;1;52.73;YES
21351;NULL;James;NULL;Coleman;NULL;7798 Longbrood Way;NULL;Lakewood;California;United States;90712;387-555-0129;27/07/1960;Graduate Degree;Management;M;M;1;2;0;3;109611;6/03/2017;0;51;NO
17867;NULL;Stephanie;NULL;Sanchez;NULL;9111 Almondwood Drive;NULL;Sooke;British Columbia;Canada;V0;934-555-0160;6/01/1987;Partial College;Management;F;S;1;2;0;0;111685;6/03/2017;1;52.96;YES
16907;NULL;Sarah;J;Hall;NULL;8836 First Ave.;NULL;National City;California;United States;91950;195-555-0135;21/03/1959;Graduate Degree;Manual;F;S;1;0;1;1;30259;6/03/2017;1;49.14;YES
20288;NULL;Jeremiah;NULL;Edwards;NULL;6510 Hacienda Drive;NULL;Imperial Beach;California;United States;91932;109-555-0143;23/01/1996;Partial College;Clerical;M;S;0;2;0;0;82339;6/03/2017;0;52.62;NO
22874;NULL;Drew;NULL;Anand;NULL;1117 Ashford Court;NULL;Burien;Washington;United States;98168;257-555-0161;10/10/1981;High School;Clerical;M;S;1;1;0;0;87633;6/03/2017;1;61.12;YES
20681;NULL;Walter;L;Moreno;NULL;3413 Sequoia Woods Pl.;NULL;Burlingame;California;United States;94010;508-555-0110;28/04/1989;Graduate Degree;Clerical;M;S;0;1;0;0;80782;6/03/2017;1;51.66;YES
15370;NULL;Jessica;K;Butler;NULL;2080 Mountain View Dr.;NULL;Lebanon;Oregon;United States;97355;830-555-0114;3/07/1976;Partial College;Skilled Manual;F;M;1;1;0;2;57125;6/03/2017;1;48.74;YES
22593;NULL;Thomas;C;Johnson;NULL;22, avenue de Malakoff;NULL;Villeneuve-d'Ascq;Nord;France;59491;1 (11) 500 555-0170;16/09/1980;Bachelors;Skilled Manual;M;S;0;2;0;0;56092;6/03/2017;1;50.33;YES
11884;NULL;Latoya;S;Shen;NULL;2328 Sand View Way;NULL;Ballard;Washington;United States;98107;390-555-0186;26/04/1979;Graduate Degree;Professional;F;M;1;2;0;0;131943;6/03/2017;1;52.71;YES
25021;NULL;Edwin;K;Sharma;NULL;20 Chestnut Ave;NULL;Coffs Harbour;New South Wales;Australia;2450;1 (11) 500 555-0126;4/02/1970;Partial High School;Skilled Manual;M;M;1;2;0;2;52627;6/03/2017;0;50.78;NO
15982;NULL;Jose;NULL;Evans;NULL;2922 Vista Way;NULL;Beverly Hills;California;United States;90210;959-555-0164;22/05/1980;Partial College;Manual;M;M;1;1;0;2;26331;6/03/2017;0;53.52;NO
19088;NULL;Rafael;L;Kumar;NULL;5405 Glenellen Court;NULL;Cranbourne;Victoria;Australia;3977;1 (11) 500 555-0197;2/11/1994;Bachelors;Manual;M;S;0;1;0;0;27908;6/03/2017;0;48.73;NO
19331;NULL;Jessie;F;Hu;NULL;Hochstr 8777;NULL;Berlin;Hamburg;Germany;14111;1 (11) 500 555-0193;3/09/1985;High School;Skilled Manual;M;S;0;1;0;0;56751;6/03/2017;0;60.78;NO
16587;NULL;Zachary;NULL;Martinez;NULL;Herzogstr 4662;NULL;Solingen;Nordrhein-Westfalen;Germany;42651;1 (11) 500 555-0190;11/09/1973;Bachelors;Manual;M;M;1;1;1;2;32619;6/03/2017;1;57.06;YES
11260;NULL;Katelyn;L;Kelly;NULL;7085 Solano Drive;NULL;Burlingame;California;United States;94010;507-555-0132;12/04/1985;Bachelors;Management;F;M;1;3;0;0;105983;6/03/2017;0;51.26;NO
18687;NULL;Olivia;C;Smith;NULL;7728 Morengo Court;NULL;Burlingame;California;United States;94010;373-555-0118;20/01/1991;Graduate Degree;Professional;F;M;1;1;1;2;128877;6/03/2017;1;52.95;YES
25906;NULL;Crystal;NULL;Zhao;NULL;9896 Walkim Court;NULL;Findon;South Australia;Australia;5023;1 (11) 500 555-0161;2/04/1964;High School;Skilled Manual;F;S;1;2;1;1;55000;6/03/2017;1;49.93;YES
22969;NULL;Taylor;E;Martin;NULL;1040 Greenbush Drive;NULL;Newton;British Columbia;Canada;V2L3W8;918-555-0185;27/09/1995;High School;Skilled Manual;F;S;0;1;0;0;50910;6/03/2017;0;48.8;NO
29397;NULL;Walter;E;Ramos;NULL;2408, rue Maillard;NULL;Paris;Seine (Paris);France;75003;1 (11) 500 555-0143;14/05/1985;Partial College;Skilled Manual;M;M;1;2;1;1;57493;6/03/2017;1;52.42;YES
25702;NULL;Evelyn;E;Lopez;NULL;Holzstr 1333;NULL;Essen;Hamburg;Germany;45001;1 (11) 500 555-0171;14/04/1962;Partial College;Clerical;F;S;1;0;1;1;82095;6/03/2017;1;53.16;YES
12346;NULL;Wesley;NULL;Gao;NULL;9266 Trees Drive;NULL;Silverwater;New South Wales;Australia;2264;1 (11) 500 555-0115;22/05/1995;Bachelors;Professional;M;S;0;2;0;0;136001;6/03/2017;0;56.7;NO
18272;NULL;Autumn;E;Lin;NULL;4298 Chestnut Ave.;NULL;Lavender Bay;New South Wales;Australia;2060;1 (11) 500 555-0138;17/04/1987;Bachelors;Management;F;M;1;3;0;0;104443;6/03/2017;1;51.04;YES
25159;NULL;Katelyn;C;Cooper;NULL;1635 Carmel Dr;NULL;Seattle;Washington;United States;98104;818-555-0126;27/07/1984;Partial College;Skilled Manual;F;S;0;1;0;0;59013;6/03/2017;0;49.99;NO
25368;NULL;Blake;NULL;Baker;NULL;7550 Carzino Ct;# 1;Seattle;Washington;United States;98104;455-555-0126;4/07/1979;Partial College;Skilled Manual;M;S;0;1;0;0;54240;6/03/2017;0;56.33;NO
13369;NULL;Mariah;C;Henderson;NULL;3447 Mozden Lane;NULL;Edmonds;Washington;United States;98020;263-555-0151;17/08/1967;Bachelors;Management;F;M;1;3;0;2;103150;6/03/2017;1;50.8;YES
18059;NULL;Bailey;E;Gonzalez;NULL;4546 Fieldcrest Dr.;NULL;Walla Walla;Washington;United States;99362;934-555-0118;14/05/1980;Partial College;Management;F;M;1;3;1;2;108823;6/03/2017;1;53.12;YES
12522;NULL;Brandy;NULL;Sanchez;NULL;882, place du Tertre;NULL;Pantin;Seine Saint Denis;France;93500;1 (11) 500 555-0197;7/09/1996;High School;Clerical;F;S;0;2;0;0;77300;6/03/2017;0;53.95;NO
16375;NULL;Gabriella;NULL;Hernandez;NULL;5689 Almondtree Circle;NULL;Spring Valley;California;United States;91977;165-555-0161;23/08/1977;Partial College;Clerical;F;M;1;2;0;1;82308;6/03/2017;1;49.8;YES
17683;NULL;Jenna;NULL;Evans;NULL;9745 Hillridge Way;NULL;Lincoln Acres;California;United States;91950;852-555-0167;17/01/1978;Graduate Degree;Professional;F;S;1;1;0;0;129719;6/03/2017;0;56.22;NO
14990;NULL;Nelson;J;Ramos;NULL;Wallstr 824;NULL;Leipzig;Nordrhein-Westfalen;Germany;4139;1 (11) 500 555-0160;26/01/1996;Partial College;Manual;M;S;0;0;0;0;36588;6/03/2017;0;46.38;NO
29201;NULL;Kara;E;Jai;NULL;4228 Creekside Drive;NULL;Berkeley;California;United States;94704;976-555-0195;18/05/1977;Partial College;Clerical;F;S;1;3;0;0;81053;6/03/2017;0;50.38;NO
15111;NULL;Leah;NULL;Huang;NULL;22, rue du Puits Dixme;NULL;Paris;Seine (Paris);France;75002;1 (11) 500 555-0166;9/09/1971;High School;Manual;F;M;1;0;2;2;35160;6/03/2017;1;48.62;YES
25772;NULL;Harold;S;Kapoor;NULL;Bundesallee 7576;NULL;München;Nordrhein-Westfalen;Germany;80074;1 (11) 500 555-0196;5/11/1976;High School;Skilled Manual;M;S;1;1;0;0;57655;6/03/2017;0;57.32;NO
12178;NULL;Ethan;NULL;Shan;NULL;9551 Jones Rd;NULL;Portland;Oregon;United States;97205;168-555-0113;11/05/1974;Partial High School;Skilled Manual;M;M;1;2;1;1;61513;6/03/2017;1;57.36;YES
14083;NULL;Nathan;NULL;Lopez;NULL;748 Whitehall Drive;NULL;Kirkland;Washington;United States;98033;239-555-0122;3/11/2000;High School;Skilled Manual;M;M;0;0;0;0;57933;6/03/2017;1;48.84;YES
14281;NULL;Daniel;K;Wilson;NULL;4609 Parkway Drive;NULL;Vancouver;British Columbia;Canada;V7L 4J4;478-555-0188;6/07/1993;Bachelors;Management;M;S;0;2;0;0;104429;6/03/2017;1;54.84;YES
19895;NULL;Ricky;J;Jimenez;NULL;8211 Fremont Street;NULL;Burbank;California;United States;91502;291-555-0134;23/02/1972;High School;Manual;M;M;1;0;0;2;32494;6/03/2017;1;52.5;YES
11137;NULL;Jasmine;A;Taylor;NULL;2457 Matterhorn Court;NULL;Spokane;Washington;United States;99202;557-555-0146;20/07/1998;High School;Skilled Manual;F;M;0;2;0;0;51293;6/03/2017;0;48.28;NO
19042;NULL;Ronnie;W;Cai;NULL;Celler Weg 30;NULL;Darmstadt;Hessen;Germany;64283;1 (11) 500 555-0121;12/05/1965;Partial College;Clerical;M;M;1;3;1;2;78805;6/03/2017;1;49.99;YES
14690;NULL;Drew;D;Rai;NULL;Brunnenstr 11;NULL;Erlangen;Bayern;Germany;91054;1 (11) 500 555-0193;21/01/2000;Partial High School;Manual;M;S;0;1;0;0;33244;6/03/2017;0;48.21;NO
20331;NULL;Jeremy;NULL;Cox;NULL;4052 Mt. Wilson Way;NULL;Bellingham;Washington;United States;98225;713-555-0188;6/06/1982;Partial College;Manual;M;M;1;1;1;1;30115;6/03/2017;1;59.27;YES
16928;NULL;Bryan;M;Stewart;NULL;7793 Kaski Ln.;NULL;Goulburn;New South Wales;Australia;2580;1 (11) 500 555-0117;21/10/1966;Partial College;Skilled Manual;M;S;1;1;1;1;55404;6/03/2017;1;50.3;YES
12013;NULL;Kayla;NULL;Lewis;NULL;7421 Lavetta Way;NULL;Sunbury;Victoria;Australia;3429;1 (11) 500 555-0130;7/03/1973;Partial College;Manual;F;S;0;0;0;0;34165;6/03/2017;0;47.46;NO
17530;NULL;Devin;A;Wood;NULL;7521 Partridge Dr.;NULL;Puyallup;Washington;United States;98371;364-555-0114;21/05/1976;High School;Skilled Manual;M;M;1;2;1;2;57132;6/03/2017;1;53.79;YES
27131;NULL;Edgar;M;Madan;NULL;742 Grasswood Ct.;NULL;Milton Keynes;England;United Kingdom;MK8 8DF;1 (11) 500 555-0178;16/08/1989;Graduate Degree;Professional;M;S;1;2;0;0;132560;6/03/2017;0;52.2;NO
26110;NULL;James;NULL;Alexander;NULL;9910 North Wateroak Ct;NULL;Burien;Washington;United States;98168;847-555-0149;5/11/1974;High School;Skilled Manual;M;M;1;1;1;2;53062;6/03/2017;1;54.72;YES
13343;NULL;Melanie;G;Bradley;NULL;1732 Pine Creek Way;NULL;Westminster;British Columbia;Canada;V3L 1E7;907-555-0122;25/09/1962;Bachelors;Clerical;F;M;1;0;1;2;79950;6/03/2017;1;52.93;YES
29138;NULL;Eduardo;E;Wood;NULL;1367 Sheppard Way;NULL;Woodland Hills;California;United States;91364;598-555-0125;13/02/1983;Bachelors;Clerical;M;M;1;2;0;1;83167;6/03/2017;1;57.56;YES
22522;NULL;Benjamin;C;Hayes;NULL;Zur Lindung 7;NULL;Neunkirchen;Saarland;Germany;66578;1 (11) 500 555-0149;13/04/1982;Partial College;Clerical;M;S;1;0;0;0;77729;6/03/2017;1;51.78;YES
18161;NULL;Tanya;M;Sanz;NULL;67, cours Mirabeau;NULL;Cergy;Val d'Oise;France;95000;1 (11) 500 555-0118;7/10/1973;Partial College;Skilled Manual;F;M;1;1;1;1;54058;6/03/2017;1;48.36;YES
27571;NULL;Shannon;NULL;Gao;NULL;7772 Golden Meadow;NULL;Colma;California;United States;94014;784-555-0116;21/04/1979;Graduate Degree;Clerical;F;M;1;1;0;2;87071;6/03/2017;1;50.5;YES
16500;NULL;Chloe;NULL;Perry;NULL;9196 Landana Dr.;NULL;Renton;Washington;United States;98055;393-555-0113;20/02/1995;High School;Manual;F;S;0;0;0;0;26818;6/03/2017;0;47.15;NO
14881;NULL;Eric;NULL;Griffin;NULL;9127 Pinnacle Drive;NULL;Bremerton;Washington;United States;98312;921-555-0181;10/11/1973;Bachelors;Skilled Manual;M;M;1;0;0;2;52630;6/03/2017;1;49.83;YES
26384;NULL;Jon;J;Zhu;NULL;29, rue des Grands Champs;NULL;Paris;Seine (Paris);France;75006;1 (11) 500 555-0120;3/08/1976;Partial College;Clerical;M;M;1;2;0;2;83410;6/03/2017;1;54.85;YES
26162;NULL;Toni;NULL;Malhotra;NULL;7367 Wests Way;NULL;Darlinghurst;New South Wales;Australia;2010;1 (11) 500 555-0157;10/08/1980;Partial College;Clerical;F;M;1;2;1;2;83299;6/03/2017;1;51.33;YES
27398;NULL;Alexis;L;Lee;NULL;1006 Deercreek Ln;NULL;Torrance;California;United States;90505;362-555-0194;1/09/1963;Bachelors;Skilled Manual;F;S;1;1;1;1;54201;6/03/2017;0;50.72;NO
13710;NULL;Destiny;M;Harris;NULL;3142 Broadway St.;NULL;Oak Bay;British Columbia;Canada;V8P;923-555-0137;14/07/1986;Graduate Degree;Professional;F;S;1;2;0;0;133136;6/03/2017;1;53.04;YES
21252;NULL;Luis;G;Chen;NULL;3312 Tanager Court;NULL;Metchosin;British Columbia;Canada;V9;743-555-0148;16/02/1999;Partial High School;Skilled Manual;M;S;0;2;0;0;60371;6/03/2017;1;51.53;YES
14911;NULL;Shelby;J;Watson;NULL;2895 Churchill Dr;NULL;Westminster;British Columbia;Canada;V3L 1E7;725-555-0142;19/02/1977;Partial College;Skilled Manual;F;M;1;1;1;2;55220;6/03/2017;1;48.65;YES
22102;NULL;Eduardo;P;Cox;NULL;5253 Harris Court;NULL;Salem;Oregon;United States;97301;936-555-0183;8/02/1980;Partial College;Clerical;M;M;1;1;0;2;85098;6/03/2017;0;53.81;NO
28082;NULL;Nathaniel;R;Peterson;NULL;6237 El Rancho Dr.;NULL;Puyallup;Washington;United States;98371;556-555-0155;1/08/1988;Bachelors;Professional;M;S;1;2;0;0;129013;6/03/2017;1;54.8;YES
29044;NULL;Olivia;L;Wilson;NULL;1869 Pine Hallow Rd.;NULL;Portland;Oregon;United States;97205;443-555-0140;2/03/1988;Bachelors;Management;F;S;0;2;0;0;106013;6/03/2017;1;55.82;YES
26800;NULL;Lauren;NULL;Lewis;NULL;593 Chatworth;NULL;Downey;California;United States;90241;836-555-0132;7/10/1996;Partial College;Clerical;F;S;0;2;0;0;77922;6/03/2017;1;51.39;YES
16392;NULL;Kari;NULL;Raman;NULL;54, rue de Fontfroide;NULL;Colomiers;Garonne (Haute);France;31770;1 (11) 500 555-0127;9/10/1988;Graduate Degree;Management;F;M;1;3;0;0;104734;6/03/2017;0;51.2;NO
11961;NULL;Anne;A;Alvarez;NULL;6318 Merriewood Dr.;NULL;Berkeley;California;United States;94704;297-555-0150;24/06/1993;Partial College;Clerical;F;S;0;2;0;0;83202;6/03/2017;0;53.98;NO
25001;NULL;Clayton;W;Xu;NULL;9115 Arthur Rd.;NULL;Sydney;New South Wales;Australia;1002;1 (11) 500 555-0190;26/02/1964;High School;Skilled Manual;M;M;1;1;1;2;61391;6/03/2017;1;50.08;YES
21494;NULL;Kayla;NULL;Gonzales;NULL;5298 Green View Court;NULL;N. Vancouver;British Columbia;Canada;V7L 4J4;534-555-0145;9/09/1971;High School;Clerical;F;S;1;0;0;0;82687;6/03/2017;0;52.24;NO
21128;NULL;Kenneth;NULL;Andersen;NULL;Wertheimer Straße 854;NULL;Erlangen;Bayern;Germany;91054;1 (11) 500 555-0185;20/06/1995;Partial College;Clerical;M;S;0;1;0;0;83361;6/03/2017;0;50.99;NO
15720;NULL;Jaime;NULL;Ramos;NULL;756 Palm Dr;NULL;Malabar;New South Wales;Australia;2036;1 (11) 500 555-0159;26/07/1994;Bachelors;Skilled Manual;F;M;0;2;0;0;57161;6/03/2017;1;47.93;YES
15048;NULL;Bonnie;H;Yuan;NULL;6126 Virgil Street;NULL;Warrington;England;United Kingdom;WA1;1 (11) 500 555-0111;19/06/1981;Graduate Degree;Management;F;M;1;3;1;2;109320;6/03/2017;1;54.16;YES
26631;NULL;Isaiah;A;Stewart;NULL;7752 Sunset Meadows Ln.;NULL;Newport Beach;California;United States;92625;765-555-0118;1/03/1980;Partial College;Manual;M;M;1;1;1;2;27866;6/03/2017;0;58.64;NO
20082;NULL;Caroline;NULL;Henderson;NULL;2384 Encinal Place;NULL;Oak Bay;British Columbia;Canada;V8P;115-555-0148;24/02/1973;High School;Skilled Manual;F;S;1;1;0;0;53889;6/03/2017;0;49.64;NO
22147;NULL;Brett;L;Kapoor;NULL;1307 Horseshoe Circle;NULL;Caloundra;Queensland;Australia;4551;1 (11) 500 555-0152;17/04/1967;Partial High School;Skilled Manual;M;M;1;0;0;2;53916;6/03/2017;1;48.5;YES
16522;NULL;Casey;NULL;Pal;NULL;2190 Rock Creek Way;NULL;Caloundra;Queensland;Australia;4551;1 (11) 500 555-0137;5/07/1999;High School;Skilled Manual;F;M;0;1;0;0;56880;6/03/2017;0;48.52;NO
22201;NULL;Lindsey;R;Luo;NULL;8812 Dianda Dr.;NULL;Townsville;Queensland;Australia;4810;1 (11) 500 555-0144;5/01/1977;High School;Clerical;F;M;1;3;1;2;85533;6/03/2017;1;53.51;YES
25972;NULL;Jocelyn;NULL;Henderson;NULL;3187 Westwood Court;NULL;W. Linn;Oregon;United States;97068;461-555-0112;5/07/1983;Bachelors;Management;F;S;1;1;0;0;109072;6/03/2017;0;51.35;NO
17885;NULL;Julio;NULL;Carlson;NULL;18, boulevard d´Albi;NULL;Paris;Seine (Paris);France;75003;1 (11) 500 555-0140;21/01/1982;Graduate Degree;Management;M;M;1;4;0;2;110148;6/03/2017;0;52.17;NO
13419;NULL;Lauren;NULL;Coleman;NULL;3747 Likins Avenue;NULL;Bremerton;Washington;United States;98312;123-555-0127;23/06/1985;Partial College;Management;F;M;1;2;1;2;103959;6/03/2017;1;55.47;YES
15827;NULL;Danielle;NULL;Ward;NULL;1201 Ricardo Drive;NULL;Edmonds;Washington;United States;98020;444-555-0142;7/05/1999;High School;Skilled Manual;F;S;0;1;0;0;54230;6/03/2017;0;49.34;NO
26644;NULL;Jenna;E;Hernandez;NULL;4795 Hawthorne Dr.;NULL;Port Orchard;Washington;United States;98366;169-555-0133;21/04/1978;Bachelors;Professional;F;S;1;2;0;0;133903;6/03/2017;1;54.91;YES
20335;NULL;Adam;M;Gonzales;NULL;6121 Pebble Glen Drive;NULL;Colma;California;United States;94014;128-555-0129;5/05/1982;Bachelors;Clerical;M;S;1;1;0;0;79311;6/03/2017;1;57.12;YES
28170;NULL;Isabella;P;Johnson;NULL;2251 Temple Drive;NULL;Glendale;California;United States;91203;941-555-0186;21/01/1981;Partial College;Clerical;F;M;1;2;0;2;84084;6/03/2017;1;49.84;YES
26306;NULL;Kyle;J;Holt;NULL;6685 Norris Court;NULL;Fremont;California;United States;94536;464-555-0163;26/04/1989;Bachelors;Skilled Manual;M;S;0;2;0;0;54821;6/03/2017;1;51.55;YES
14739;NULL;Charles;J;Gonzalez;NULL;9120 Springfield Drive;NULL;La Jolla;California;United States;92806;189-555-0168;26/09/1974;Partial College;Clerical;M;M;1;2;1;2;77748;6/03/2017;1;56.89;YES
19748;NULL;Cory;NULL;Prasad;NULL;4228 Pacheco St.;NULL;Newcastle;New South Wales;Australia;2300;1 (11) 500 555-0196;21/06/1966;High School;Manual;M;M;1;0;2;2;27122;6/03/2017;0;46.82;NO
14969;NULL;Julio;E;Vazquez;NULL;Altendorfer Straße 930;NULL;Dresden;Hessen;Germany;1071;1 (11) 500 555-0128;6/04/1983;Partial College;Skilled Manual;M;S;0;0;0;0;62520;6/03/2017;1;50.43;YES
22061;NULL;Jenny;C;Goel;NULL;7156 Rose Dr.;NULL;Cerritos;California;United States;90703;753-555-0135;20/09/1998;Partial College;Skilled Manual;F;S;0;1;0;0;55096;6/03/2017;0;48.2;NO
21464;NULL;Miguel;NULL;Griffin;NULL;7910 Mary Dr.;NULL;Langford;British Columbia;Canada;V9;489-555-0193;9/04/1965;Bachelors;Clerical;M;M;1;2;1;2;83229;6/03/2017;1;54.53;YES
23570;NULL;Deanna;K;Romero;NULL;7047 Terra Granda;NULL;Malabar;New South Wales;Australia;2036;1 (11) 500 555-0165;3/08/1959;Bachelors;Skilled Manual;F;M;1;0;0;3;60347;6/03/2017;0;48.28;NO
11259;NULL;Victoria;C;Stewart;NULL;3623 Barquentine Court;NULL;Salem;Oregon;United States;97301;230-555-0139;27/03/1985;Partial College;Manual;F;M;0;0;1;1;27006;6/03/2017;0;47.03;NO
23631;NULL;Colin;R;Wang;NULL;663, rue de Longchamp;NULL;Saint Ouen;Charente-Maritime;France;17490;1 (11) 500 555-0182;5/03/1969;High School;Skilled Manual;M;S;1;0;0;0;56071;6/03/2017;0;53.02;NO
17165;NULL;Isaac;E;Gonzalez;NULL;7509 Sanford St.;NULL;Lakewood;California;United States;90712;110-555-0177;14/07/1970;Partial College;Skilled Manual;M;S;1;0;0;0;51705;6/03/2017;1;48.04;YES
28860;NULL;Ian;M;Anderson;NULL;1296 Bishop Court;NULL;Novato;California;United States;94947;443-555-0192;24/05/1986;Graduate Degree;Clerical;M;M;1;0;1;2;87993;6/03/2017;1;61.69;YES
21309;NULL;Julia;NULL;Anderson;NULL;1093 Gatter Court;NULL;San Gabriel;California;United States;91776;986-555-0182;25/01/1975;Partial College;Clerical;F;M;1;2;0;2;81913;6/03/2017;1;50.37;YES
18266;NULL;Mandy;NULL;Huang;NULL;950 Normal Ave.;NULL;Melton;Victoria;Australia;3337;1 (11) 500 555-0128;15/10/1983;Bachelors;Skilled Manual;F;S;0;0;0;0;55838;6/03/2017;1;51.84;YES
26936;NULL;Jaclyn;NULL;He;NULL;Brunnenstr 95;NULL;Dresden;Hessen;Germany;1071;1 (11) 500 555-0184;21/02/1979;Partial College;Manual;F;S;0;1;0;0;32924;6/03/2017;0;48.47;NO
19540;NULL;Jade;R;Richardson;NULL;4598 Rhea Ct;NULL;Kirkland;Washington;United States;98033;207-555-0172;3/10/1979;Bachelors;Professional;F;M;1;2;2;2;136633;6/03/2017;1;52.44;YES
23475;NULL;Richard;NULL;Martin;NULL;2354 Crown Ct;NULL;Bremerton;Washington;United States;98312;132-555-0165;15/07/1954;Graduate Degree;Manual;M;M;1;1;0;3;28954;6/03/2017;0;45.77;NO
15557;NULL;Nathaniel;NULL;Murphy;NULL;105 Woodruff Ln.;NULL;Oakland;California;United States;94611;222-555-0198;14/08/1980;Partial College;Clerical;M;M;1;1;0;1;78271;6/03/2017;0;54.57;NO
28144;NULL;Noah;NULL;Phillips;NULL;5995 Olivera Rd.;NULL;Yakima;Washington;United States;98901;730-555-0157;23/08/1994;Partial College;Skilled Manual;M;S;0;0;0;0;54082;6/03/2017;1;52.55;YES
25222;NULL;Tamara;A;Kumar;NULL;5722 Hemlock Ave.;NULL;Melton;Victoria;Australia;3337;1 (11) 500 555-0178;21/04/1981;Partial College;Management;F;S;1;2;0;0;102019;6/03/2017;1;51.15;YES
24481;NULL;Dennis;K;Sun;NULL;3697 W St.;NULL;Gold Coast;Queensland;Australia;4217;1 (11) 500 555-0168;17/07/1978;Bachelors;Skilled Manual;M;M;1;1;0;2;58336;6/03/2017;1;55.31;YES
26137;NULL;Joshua;A;Clark;NULL;2467 Clearland Circle;NULL;Rockhampton;Queensland;Australia;4700;1 (11) 500 555-0149;8/04/1987;Bachelors;Management;M;M;1;2;0;0;106235;6/03/2017;1;50.93;YES
28577;NULL;Austin;NULL;Harris;NULL;6659 Poplar Street;NULL;Issaquah;Washington;United States;98027;593-555-0113;8/05/1986;Graduate Degree;Professional;M;M;1;1;0;2;132506;6/03/2017;0;55.78;NO
22223;NULL;Gabrielle;NULL;Parker;NULL;6857 Medina Drive;NULL;Mill Valley;California;United States;94941;213-555-0111;11/04/1977;Partial College;Skilled Manual;F;M;1;0;2;2;61547;6/03/2017;1;52.04;YES
